,country,date,accumulated_confirmed,increase_of_confirmed
3875,Seychelles,2020-03-15,2,0.0
3876,Seychelles,2020-03-16,3,1.0
3877,Seychelles,2020-03-17,4,1.0
3878,Seychelles,2020-03-18,4,0.0
3879,Seychelles,2020-03-19,6,2.0
3880,Seychelles,2020-03-20,7,1.0
3881,Seychelles,2020-03-21,7,0.0
3882,Seychelles,2020-03-22,7,0.0
3883,Seychelles,2020-03-23,7,0.0
3884,Seychelles,2020-03-24,7,0.0
3885,Seychelles,2020-03-25,7,0.0
3886,Seychelles,2020-03-26,7,0.0
3887,Seychelles,2020-03-27,7,0.0
3888,Singapore,2020-03-01,106,0.0
3889,Singapore,2020-03-02,108,2.0
3890,Singapore,2020-03-03,110,2.0
3891,Singapore,2020-03-04,110,0.0
3892,Singapore,2020-03-05,117,7.0
3893,Singapore,2020-03-06,130,13.0
3894,Singapore,2020-03-07,138,8.0
3895,Singapore,2020-03-08,150,12.0
3896,Singapore,2020-03-09,150,0.0
3897,Singapore,2020-03-10,160,10.0
3898,Singapore,2020-03-11,178,18.0
3899,Singapore,2020-03-12,178,0.0
3900,Singapore,2020-03-13,200,22.0
3901,Singapore,2020-03-14,212,12.0
3902,Singapore,2020-03-15,226,14.0
3903,Singapore,2020-03-16,243,17.0
3904,Singapore,2020-03-17,266,23.0
3905,Singapore,2020-03-18,313,47.0
3906,Singapore,2020-03-19,345,32.0
3907,Singapore,2020-03-20,385,40.0
3908,Singapore,2020-03-21,432,47.0
3909,Singapore,2020-03-22,455,23.0
3910,Singapore,2020-03-23,509,54.0
3911,Singapore,2020-03-24,558,49.0
3912,Singapore,2020-03-25,631,73.0
3913,Singapore,2020-03-26,683,52.0
3914,Singapore,2020-03-27,732,49.0
3915,Slovakia,2020-03-01,0,0.0
3916,Slovakia,2020-03-02,0,0.0
3917,Slovakia,2020-03-03,0,0.0
3918,Slovakia,2020-03-04,0,0.0
3919,Slovakia,2020-03-05,0,0.0
3920,Slovakia,2020-03-06,1,1.0
3921,Slovakia,2020-03-07,1,0.0
3922,Slovakia,2020-03-08,3,2.0
3923,Slovakia,2020-03-09,3,0.0
3924,Slovakia,2020-03-10,7,4.0
3925,Slovakia,2020-03-11,10,3.0
3926,Slovakia,2020-03-12,16,6.0
3927,Slovakia,2020-03-13,32,16.0
3928,Slovakia,2020-03-14,44,12.0
3929,Slovakia,2020-03-15,54,10.0
3930,Slovakia,2020-03-16,63,9.0
3931,Slovakia,2020-03-17,72,9.0
3932,Slovakia,2020-03-18,105,33.0
3933,Slovakia,2020-03-19,123,18.0
3934,Slovakia,2020-03-20,137,14.0
3935,Slovakia,2020-03-21,178,41.0
3936,Slovakia,2020-03-22,185,7.0
3937,Slovakia,2020-03-23,186,1.0
3938,Slovakia,2020-03-24,204,18.0
3939,Slovakia,2020-03-25,216,12.0
3940,Slovakia,2020-03-26,226,10.0
3941,Slovakia,2020-03-27,269,43.0
3942,Slovenia,2020-03-01,0,0.0
3943,Slovenia,2020-03-02,0,0.0
3944,Slovenia,2020-03-03,0,0.0
3945,Slovenia,2020-03-04,0,0.0
3946,Slovenia,2020-03-05,2,2.0
3947,Slovenia,2020-03-06,7,5.0
3948,Slovenia,2020-03-07,7,0.0
3949,Slovenia,2020-03-08,16,9.0
3950,Slovenia,2020-03-09,16,0.0
3951,Slovenia,2020-03-10,31,15.0
3952,Slovenia,2020-03-11,57,26.0
3953,Slovenia,2020-03-12,89,32.0
3954,Slovenia,2020-03-13,141,52.0
3955,Slovenia,2020-03-14,181,40.0
3956,Slovenia,2020-03-15,219,38.0
3957,Slovenia,2020-03-16,253,34.0
3958,Slovenia,2020-03-17,275,22.0
3959,Slovenia,2020-03-18,275,0.0
3960,Slovenia,2020-03-19,286,11.0
3961,Slovenia,2020-03-20,341,55.0
3962,Slovenia,2020-03-21,383,42.0
3963,Slovenia,2020-03-22,414,31.0
3964,Slovenia,2020-03-23,442,28.0
3965,Slovenia,2020-03-24,480,38.0
3966,Slovenia,2020-03-25,528,48.0
3967,Slovenia,2020-03-26,562,34.0
3968,Slovenia,2020-03-27,632,70.0
3969,Somalia,2020-03-01,0,0.0
3970,Somalia,2020-03-02,0,0.0
3971,Somalia,2020-03-03,0,0.0
3972,Somalia,2020-03-04,0,0.0
3973,Somalia,2020-03-05,0,0.0
3974,Somalia,2020-03-06,0,0.0
3975,Somalia,2020-03-07,0,0.0
3976,Somalia,2020-03-08,0,0.0
3977,Somalia,2020-03-09,0,0.0
3978,Somalia,2020-03-10,0,0.0
3979,Somalia,2020-03-11,0,0.0
3980,Somalia,2020-03-12,0,0.0
3981,Somalia,2020-03-13,0,0.0
3982,Somalia,2020-03-14,0,0.0
3983,Somalia,2020-03-15,0,0.0
3984,Somalia,2020-03-16,1,1.0
3985,Somalia,2020-03-17,1,0.0
3986,Somalia,2020-03-18,1,0.0
3987,Somalia,2020-03-19,1,0.0
3988,Somalia,2020-03-20,1,0.0
3989,Somalia,2020-03-21,1,0.0
3990,Somalia,2020-03-22,1,0.0
3991,Somalia,2020-03-23,1,0.0
3992,Somalia,2020-03-24,1,0.0
3993,Somalia,2020-03-25,1,0.0
3994,Somalia,2020-03-26,2,1.0
3995,Somalia,2020-03-27,3,1.0
3996,South Africa,2020-03-01,0,0.0
3997,South Africa,2020-03-02,0,0.0
3998,South Africa,2020-03-03,0,0.0
3999,South Africa,2020-03-04,0,0.0
4000,South Africa,2020-03-05,1,1.0
4001,South Africa,2020-03-06,1,0.0
4002,South Africa,2020-03-07,1,0.0
4003,South Africa,2020-03-08,3,2.0
4004,South Africa,2020-03-09,3,0.0
4005,South Africa,2020-03-10,7,4.0
4006,South Africa,2020-03-11,13,6.0
4007,South Africa,2020-03-12,17,4.0
4008,South Africa,2020-03-13,24,7.0
4009,South Africa,2020-03-14,38,14.0
4010,South Africa,2020-03-15,51,13.0
4011,South Africa,2020-03-16,62,11.0
4012,South Africa,2020-03-17,62,0.0
4013,South Africa,2020-03-18,116,54.0
4014,South Africa,2020-03-19,150,34.0
4015,South Africa,2020-03-20,202,52.0
4016,South Africa,2020-03-21,240,38.0
4017,South Africa,2020-03-22,274,34.0
4018,South Africa,2020-03-23,402,128.0
4019,South Africa,2020-03-24,554,152.0
4020,South Africa,2020-03-25,709,155.0
4021,South Africa,2020-03-26,927,218.0
4022,South Africa,2020-03-27,1170,243.0
4023,Spain,2020-03-01,84,0.0
4024,Spain,2020-03-02,120,36.0
4025,Spain,2020-03-03,165,45.0
4026,Spain,2020-03-04,222,57.0
4027,Spain,2020-03-05,259,37.0
4028,Spain,2020-03-06,400,141.0
4029,Spain,2020-03-07,500,100.0
4030,Spain,2020-03-08,673,173.0
4031,Spain,2020-03-09,1073,400.0
4032,Spain,2020-03-10,1695,622.0
4033,Spain,2020-03-11,2277,582.0
4034,Spain,2020-03-12,2277,0.0
4035,Spain,2020-03-13,5232,2955.0
4036,Spain,2020-03-14,6391,1159.0
4037,Spain,2020-03-15,7798,1407.0
4038,Spain,2020-03-16,9942,2144.0
4039,Spain,2020-03-17,11748,1806.0
4040,Spain,2020-03-18,13910,2162.0
4041,Spain,2020-03-19,17963,4053.0
4042,Spain,2020-03-20,20410,2447.0
4043,Spain,2020-03-21,25374,4964.0
4044,Spain,2020-03-22,28768,3394.0
4045,Spain,2020-03-23,35136,6368.0
4046,Spain,2020-03-24,39885,4749.0
4047,Spain,2020-03-25,49515,9630.0
4048,Spain,2020-03-26,57786,8271.0
4049,Spain,2020-03-27,65719,7933.0
4050,Sri Lanka,2020-03-01,1,0.0
4051,Sri Lanka,2020-03-02,1,0.0
4052,Sri Lanka,2020-03-03,1,0.0
4053,Sri Lanka,2020-03-04,1,0.0
4054,Sri Lanka,2020-03-05,1,0.0
4055,Sri Lanka,2020-03-06,1,0.0
4056,Sri Lanka,2020-03-07,1,0.0
4057,Sri Lanka,2020-03-08,1,0.0
4058,Sri Lanka,2020-03-09,1,0.0
4059,Sri Lanka,2020-03-10,1,0.0
4060,Sri Lanka,2020-03-11,2,1.0
4061,Sri Lanka,2020-03-12,2,0.0
4062,Sri Lanka,2020-03-13,6,4.0
4063,Sri Lanka,2020-03-14,10,4.0
4064,Sri Lanka,2020-03-15,18,8.0
4065,Sri Lanka,2020-03-16,28,10.0
4066,Sri Lanka,2020-03-17,44,16.0
4067,Sri Lanka,2020-03-18,51,7.0
4068,Sri Lanka,2020-03-19,60,9.0
4069,Sri Lanka,2020-03-20,73,13.0
4070,Sri Lanka,2020-03-21,77,4.0
4071,Sri Lanka,2020-03-22,82,5.0
4072,Sri Lanka,2020-03-23,97,15.0
4073,Sri Lanka,2020-03-24,102,5.0
4074,Sri Lanka,2020-03-25,102,0.0
4075,Sri Lanka,2020-03-26,106,4.0
4076,Sri Lanka,2020-03-27,106,0.0
4077,Sudan,2020-03-01,0,0.0
4078,Sudan,2020-03-02,0,0.0
4079,Sudan,2020-03-03,0,0.0
4080,Sudan,2020-03-04,0,0.0
4081,Sudan,2020-03-05,0,0.0
4082,Sudan,2020-03-06,0,0.0
4083,Sudan,2020-03-07,0,0.0
4084,Sudan,2020-03-08,0,0.0
4085,Sudan,2020-03-09,0,0.0
4086,Sudan,2020-03-10,0,0.0
4087,Sudan,2020-03-11,0,0.0
4088,Sudan,2020-03-12,0,0.0
4089,Sudan,2020-03-13,1,1.0
4090,Sudan,2020-03-14,1,0.0
4091,Sudan,2020-03-15,1,0.0
4092,Sudan,2020-03-16,1,0.0
4093,Sudan,2020-03-17,1,0.0
4094,Sudan,2020-03-18,2,1.0
4095,Sudan,2020-03-19,2,0.0
4096,Sudan,2020-03-20,2,0.0
4097,Sudan,2020-03-21,2,0.0
4098,Sudan,2020-03-22,2,0.0
4099,Sudan,2020-03-23,2,0.0
4100,Sudan,2020-03-24,3,1.0
4101,Sudan,2020-03-25,3,0.0
4102,Sudan,2020-03-26,3,0.0
4103,Sudan,2020-03-27,3,0.0
4104,Suriname,2020-03-01,0,0.0
4105,Suriname,2020-03-02,0,0.0
4106,Suriname,2020-03-03,0,0.0
4107,Suriname,2020-03-04,0,0.0
4108,Suriname,2020-03-05,0,0.0
4109,Suriname,2020-03-06,0,0.0
4110,Suriname,2020-03-07,0,0.0
4111,Suriname,2020-03-08,0,0.0
4112,Suriname,2020-03-09,0,0.0
4113,Suriname,2020-03-10,0,0.0
4114,Suriname,2020-03-11,0,0.0
4115,Suriname,2020-03-12,0,0.0
4116,Suriname,2020-03-13,0,0.0
4117,Suriname,2020-03-14,1,1.0
4118,Suriname,2020-03-15,1,0.0
4119,Suriname,2020-03-16,1,0.0
4120,Suriname,2020-03-17,1,0.0
4121,Suriname,2020-03-18,1,0.0
4122,Suriname,2020-03-19,1,0.0
4123,Suriname,2020-03-20,4,3.0
4124,Suriname,2020-03-21,4,0.0
4125,Suriname,2020-03-22,5,1.0
4126,Suriname,2020-03-23,5,0.0
4127,Suriname,2020-03-24,7,2.0
4128,Suriname,2020-03-25,8,1.0
4129,Suriname,2020-03-26,8,0.0
4130,Suriname,2020-03-27,8,0.0
4131,Sweden,2020-03-01,14,0.0
4132,Sweden,2020-03-02,15,1.0
4133,Sweden,2020-03-03,21,6.0
4134,Sweden,2020-03-04,35,14.0
4135,Sweden,2020-03-05,94,59.0
4136,Sweden,2020-03-06,101,7.0
4137,Sweden,2020-03-07,161,60.0
4138,Sweden,2020-03-08,203,42.0
4139,Sweden,2020-03-09,248,45.0
4140,Sweden,2020-03-10,355,107.0
4141,Sweden,2020-03-11,500,145.0
4142,Sweden,2020-03-12,599,99.0
4143,Sweden,2020-03-13,814,215.0
4144,Sweden,2020-03-14,961,147.0
4145,Sweden,2020-03-15,1022,61.0
4146,Sweden,2020-03-16,1103,81.0
4147,Sweden,2020-03-17,1190,87.0
4148,Sweden,2020-03-18,1279,89.0
4149,Sweden,2020-03-19,1439,160.0
4150,Sweden,2020-03-20,1639,200.0
4151,Sweden,2020-03-21,1763,124.0
4152,Sweden,2020-03-22,1934,171.0
4153,Sweden,2020-03-23,2046,112.0
4154,Sweden,2020-03-24,2286,240.0
4155,Sweden,2020-03-25,2526,240.0
4156,Sweden,2020-03-26,2840,314.0
4157,Sweden,2020-03-27,3069,229.0
4158,Switzerland,2020-03-01,27,0.0
4159,Switzerland,2020-03-02,42,15.0
4160,Switzerland,2020-03-03,56,14.0
4161,Switzerland,2020-03-04,90,34.0
4162,Switzerland,2020-03-05,114,24.0
4163,Switzerland,2020-03-06,214,100.0
4164,Switzerland,2020-03-07,268,54.0
4165,Switzerland,2020-03-08,337,69.0
4166,Switzerland,2020-03-09,374,37.0
4167,Switzerland,2020-03-10,491,117.0
4168,Switzerland,2020-03-11,652,161.0
4169,Switzerland,2020-03-12,652,0.0
4170,Switzerland,2020-03-13,1139,487.0
4171,Switzerland,2020-03-14,1359,220.0
4172,Switzerland,2020-03-15,2200,841.0
4173,Switzerland,2020-03-16,2200,0.0
4174,Switzerland,2020-03-17,2700,500.0
4175,Switzerland,2020-03-18,3028,328.0
4176,Switzerland,2020-03-19,4075,1047.0
4177,Switzerland,2020-03-20,5294,1219.0
4178,Switzerland,2020-03-21,6575,1281.0
4179,Switzerland,2020-03-22,7474,899.0
4180,Switzerland,2020-03-23,8795,1321.0
4181,Switzerland,2020-03-24,9877,1082.0
4182,Switzerland,2020-03-25,10897,1020.0
4183,Switzerland,2020-03-26,11811,914.0
4184,Switzerland,2020-03-27,12928,1117.0
4185,Syria,2020-03-01,0,0.0
4186,Syria,2020-03-02,0,0.0
4187,Syria,2020-03-03,0,0.0
4188,Syria,2020-03-04,0,0.0
4189,Syria,2020-03-05,0,0.0
4190,Syria,2020-03-06,0,0.0
4191,Syria,2020-03-07,0,0.0
4192,Syria,2020-03-08,0,0.0
4193,Syria,2020-03-09,0,0.0
4194,Syria,2020-03-10,0,0.0
4195,Syria,2020-03-11,0,0.0
4196,Syria,2020-03-12,0,0.0
4197,Syria,2020-03-13,0,0.0
4198,Syria,2020-03-14,0,0.0
4199,Syria,2020-03-15,0,0.0
4200,Syria,2020-03-16,0,0.0
4201,Syria,2020-03-17,0,0.0
4202,Syria,2020-03-18,0,0.0
4203,Syria,2020-03-19,0,0.0
4204,Syria,2020-03-20,0,0.0
4205,Syria,2020-03-21,0,0.0
4206,Syria,2020-03-22,1,1.0
4207,Syria,2020-03-23,1,0.0
4208,Syria,2020-03-24,1,0.0
4209,Syria,2020-03-25,5,4.0
4210,Syria,2020-03-26,5,0.0
4211,Syria,2020-03-27,5,0.0
4212,Taiwan*,2020-03-01,40,0.0
4213,Taiwan*,2020-03-02,41,1.0
4214,Taiwan*,2020-03-03,42,1.0
4215,Taiwan*,2020-03-04,42,0.0
4216,Taiwan*,2020-03-05,44,2.0
4217,Taiwan*,2020-03-06,45,1.0
4218,Taiwan*,2020-03-07,45,0.0
4219,Taiwan*,2020-03-08,45,0.0
4220,Taiwan*,2020-03-09,45,0.0
4221,Taiwan*,2020-03-10,47,2.0
4222,Taiwan*,2020-03-11,48,1.0
4223,Taiwan*,2020-03-12,49,1.0
4224,Taiwan*,2020-03-13,50,1.0
4225,Taiwan*,2020-03-14,53,3.0
4226,Taiwan*,2020-03-15,59,6.0
4227,Taiwan*,2020-03-16,67,8.0
4228,Taiwan*,2020-03-17,77,10.0
4229,Taiwan*,2020-03-18,100,23.0
4230,Taiwan*,2020-03-19,108,8.0
4231,Taiwan*,2020-03-20,135,27.0
4232,Taiwan*,2020-03-21,153,18.0
4233,Taiwan*,2020-03-22,169,16.0
4234,Taiwan*,2020-03-23,195,26.0
4235,Taiwan*,2020-03-24,215,20.0
4236,Taiwan*,2020-03-25,235,20.0
4237,Taiwan*,2020-03-26,252,17.0
4238,Taiwan*,2020-03-27,267,15.0
4239,Tanzania,2020-03-01,0,0.0
4240,Tanzania,2020-03-02,0,0.0
4241,Tanzania,2020-03-03,0,0.0
4242,Tanzania,2020-03-04,0,0.0
4243,Tanzania,2020-03-05,0,0.0
4244,Tanzania,2020-03-06,0,0.0
4245,Tanzania,2020-03-07,0,0.0
4246,Tanzania,2020-03-08,0,0.0
4247,Tanzania,2020-03-09,0,0.0
4248,Tanzania,2020-03-10,0,0.0
4249,Tanzania,2020-03-11,0,0.0
4250,Tanzania,2020-03-12,0,0.0
4251,Tanzania,2020-03-13,0,0.0
4252,Tanzania,2020-03-14,0,0.0
4253,Tanzania,2020-03-15,0,0.0
4254,Tanzania,2020-03-16,1,1.0
4255,Tanzania,2020-03-17,1,0.0
4256,Tanzania,2020-03-18,3,2.0
4257,Tanzania,2020-03-19,6,3.0
4258,Tanzania,2020-03-20,6,0.0
4259,Tanzania,2020-03-21,6,0.0
4260,Tanzania,2020-03-22,12,6.0
4261,Tanzania,2020-03-23,12,0.0
4262,Tanzania,2020-03-24,12,0.0
4263,Tanzania,2020-03-25,12,0.0
4264,Tanzania,2020-03-26,13,1.0
4265,Tanzania,2020-03-27,13,0.0
4266,Thailand,2020-03-01,42,0.0
4267,Thailand,2020-03-02,43,1.0
4268,Thailand,2020-03-03,43,0.0
4269,Thailand,2020-03-04,43,0.0
4270,Thailand,2020-03-05,47,4.0
4271,Thailand,2020-03-06,48,1.0
4272,Thailand,2020-03-07,50,2.0
4273,Thailand,2020-03-08,50,0.0
4274,Thailand,2020-03-09,50,0.0
4275,Thailand,2020-03-10,53,3.0
4276,Thailand,2020-03-11,59,6.0
4277,Thailand,2020-03-12,70,11.0
4278,Thailand,2020-03-13,75,5.0
4279,Thailand,2020-03-14,82,7.0
4280,Thailand,2020-03-15,114,32.0
4281,Thailand,2020-03-16,147,33.0
4282,Thailand,2020-03-17,177,30.0
4283,Thailand,2020-03-18,212,35.0
4284,Thailand,2020-03-19,272,60.0
4285,Thailand,2020-03-20,322,50.0
4286,Thailand,2020-03-21,411,89.0
4287,Thailand,2020-03-22,599,188.0
4288,Thailand,2020-03-23,721,122.0
4289,Thailand,2020-03-24,827,106.0
4290,Thailand,2020-03-25,934,107.0
4291,Thailand,2020-03-26,1045,111.0
4292,Thailand,2020-03-27,1136,91.0
4293,Timor-Leste,2020-03-01,0,0.0
4294,Timor-Leste,2020-03-02,0,0.0
4295,Timor-Leste,2020-03-03,0,0.0
4296,Timor-Leste,2020-03-04,0,0.0
4297,Timor-Leste,2020-03-05,0,0.0
4298,Timor-Leste,2020-03-06,0,0.0
4299,Timor-Leste,2020-03-07,0,0.0
4300,Timor-Leste,2020-03-08,0,0.0
4301,Timor-Leste,2020-03-09,0,0.0
4302,Timor-Leste,2020-03-10,0,0.0
4303,Timor-Leste,2020-03-11,0,0.0
4304,Timor-Leste,2020-03-12,0,0.0
4305,Timor-Leste,2020-03-13,0,0.0
4306,Timor-Leste,2020-03-14,0,0.0
4307,Timor-Leste,2020-03-15,0,0.0
4308,Timor-Leste,2020-03-16,0,0.0
4309,Timor-Leste,2020-03-17,0,0.0
4310,Timor-Leste,2020-03-18,0,0.0
4311,Timor-Leste,2020-03-19,0,0.0
4312,Timor-Leste,2020-03-20,0,0.0
4313,Timor-Leste,2020-03-21,0,0.0
4314,Timor-Leste,2020-03-22,1,1.0
4315,Timor-Leste,2020-03-23,1,0.0
4316,Timor-Leste,2020-03-24,1,0.0
4317,Timor-Leste,2020-03-25,1,0.0
4318,Timor-Leste,2020-03-26,1,0.0
4319,Timor-Leste,2020-03-27,1,0.0
4320,Togo,2020-03-01,0,0.0
4321,Togo,2020-03-02,0,0.0
4322,Togo,2020-03-03,0,0.0
4323,Togo,2020-03-04,0,0.0
4324,Togo,2020-03-05,0,0.0
4325,Togo,2020-03-06,1,1.0
4326,Togo,2020-03-07,1,0.0
4327,Togo,2020-03-08,1,0.0
4328,Togo,2020-03-09,1,0.0
4329,Togo,2020-03-10,1,0.0
4330,Togo,2020-03-11,1,0.0
4331,Togo,2020-03-12,1,0.0
4332,Togo,2020-03-13,1,0.0
4333,Togo,2020-03-14,1,0.0
4334,Togo,2020-03-15,1,0.0
4335,Togo,2020-03-16,1,0.0
4336,Togo,2020-03-17,1,0.0
4337,Togo,2020-03-18,1,0.0
4338,Togo,2020-03-19,1,0.0
4339,Togo,2020-03-20,9,8.0
4340,Togo,2020-03-21,16,7.0
4341,Togo,2020-03-22,16,0.0
4342,Togo,2020-03-23,18,2.0
4343,Togo,2020-03-24,20,2.0
4344,Togo,2020-03-25,23,3.0
4345,Togo,2020-03-26,23,0.0
4346,Togo,2020-03-27,25,2.0
4347,Trinidad and Tobago,2020-03-01,0,0.0
4348,Trinidad and Tobago,2020-03-02,0,0.0
4349,Trinidad and Tobago,2020-03-03,0,0.0
4350,Trinidad and Tobago,2020-03-04,0,0.0
4351,Trinidad and Tobago,2020-03-05,0,0.0
4352,Trinidad and Tobago,2020-03-06,0,0.0
4353,Trinidad and Tobago,2020-03-07,0,0.0
4354,Trinidad and Tobago,2020-03-08,0,0.0
4355,Trinidad and Tobago,2020-03-09,0,0.0
4356,Trinidad and Tobago,2020-03-10,0,0.0
4357,Trinidad and Tobago,2020-03-11,0,0.0
4358,Trinidad and Tobago,2020-03-12,0,0.0
4359,Trinidad and Tobago,2020-03-13,0,0.0
4360,Trinidad and Tobago,2020-03-14,2,2.0
4361,Trinidad and Tobago,2020-03-15,2,0.0
4362,Trinidad and Tobago,2020-03-16,4,2.0
4363,Trinidad and Tobago,2020-03-17,5,1.0
4364,Trinidad and Tobago,2020-03-18,7,2.0
4365,Trinidad and Tobago,2020-03-19,9,2.0
4366,Trinidad and Tobago,2020-03-20,9,0.0
4367,Trinidad and Tobago,2020-03-21,49,40.0
4368,Trinidad and Tobago,2020-03-22,50,1.0
4369,Trinidad and Tobago,2020-03-23,51,1.0
4370,Trinidad and Tobago,2020-03-24,57,6.0
4371,Trinidad and Tobago,2020-03-25,60,3.0
4372,Trinidad and Tobago,2020-03-26,65,5.0
4373,Trinidad and Tobago,2020-03-27,66,1.0
4374,Tunisia,2020-03-01,0,0.0
4375,Tunisia,2020-03-02,0,0.0
4376,Tunisia,2020-03-03,0,0.0
4377,Tunisia,2020-03-04,1,1.0
4378,Tunisia,2020-03-05,1,0.0
4379,Tunisia,2020-03-06,1,0.0
4380,Tunisia,2020-03-07,1,0.0
4381,Tunisia,2020-03-08,2,1.0
4382,Tunisia,2020-03-09,2,0.0
4383,Tunisia,2020-03-10,5,3.0
4384,Tunisia,2020-03-11,7,2.0
4385,Tunisia,2020-03-12,7,0.0
4386,Tunisia,2020-03-13,16,9.0
4387,Tunisia,2020-03-14,18,2.0
4388,Tunisia,2020-03-15,18,0.0
4389,Tunisia,2020-03-16,20,2.0
4390,Tunisia,2020-03-17,24,4.0
4391,Tunisia,2020-03-18,29,5.0
4392,Tunisia,2020-03-19,39,10.0
4393,Tunisia,2020-03-20,54,15.0
4394,Tunisia,2020-03-21,60,6.0
4395,Tunisia,2020-03-22,75,15.0
4396,Tunisia,2020-03-23,89,14.0
4397,Tunisia,2020-03-24,114,25.0
4398,Tunisia,2020-03-25,173,59.0
4399,Tunisia,2020-03-26,197,24.0
4400,Tunisia,2020-03-27,227,30.0
4401,Turkey,2020-03-01,0,0.0
4402,Turkey,2020-03-02,0,0.0
4403,Turkey,2020-03-03,0,0.0
4404,Turkey,2020-03-04,0,0.0
4405,Turkey,2020-03-05,0,0.0
4406,Turkey,2020-03-06,0,0.0
4407,Turkey,2020-03-07,0,0.0
4408,Turkey,2020-03-08,0,0.0
4409,Turkey,2020-03-09,0,0.0
4410,Turkey,2020-03-10,0,0.0
4411,Turkey,2020-03-11,1,1.0
4412,Turkey,2020-03-12,1,0.0
4413,Turkey,2020-03-13,5,4.0
4414,Turkey,2020-03-14,5,0.0
4415,Turkey,2020-03-15,6,1.0
4416,Turkey,2020-03-16,18,12.0
4417,Turkey,2020-03-17,47,29.0
4418,Turkey,2020-03-18,98,51.0
4419,Turkey,2020-03-19,192,94.0
4420,Turkey,2020-03-20,359,167.0
4421,Turkey,2020-03-21,670,311.0
4422,Turkey,2020-03-22,1236,566.0
4423,Turkey,2020-03-23,1529,293.0
4424,Turkey,2020-03-24,1872,343.0
4425,Turkey,2020-03-25,2433,561.0
4426,Turkey,2020-03-26,3629,1196.0
4427,Turkey,2020-03-27,5698,2069.0
4428,US,2020-03-01,74,0.0
4429,US,2020-03-02,98,24.0
4430,US,2020-03-03,118,20.0
4431,US,2020-03-04,149,31.0
4432,US,2020-03-05,217,68.0
4433,US,2020-03-06,262,45.0
4434,US,2020-03-07,402,140.0
4435,US,2020-03-08,518,116.0
4436,US,2020-03-09,583,65.0
4437,US,2020-03-10,959,376.0
4438,US,2020-03-11,1281,322.0
4439,US,2020-03-12,1663,382.0
4440,US,2020-03-13,2179,516.0
4441,US,2020-03-14,2727,548.0
4442,US,2020-03-15,3499,772.0
4443,US,2020-03-16,4632,1133.0
4444,US,2020-03-17,6421,1789.0
4445,US,2020-03-18,7783,1362.0
4446,US,2020-03-19,13677,5894.0
4447,US,2020-03-20,19100,5423.0
4448,US,2020-03-21,25489,6389.0
4449,US,2020-03-22,33276,7787.0
4450,US,2020-03-23,43847,10571.0
4451,US,2020-03-24,53740,9893.0
4452,US,2020-03-25,65778,12038.0
4453,US,2020-03-26,83836,18058.0
4454,US,2020-03-27,101657,17821.0
4455,Uganda,2020-03-01,0,0.0
4456,Uganda,2020-03-02,0,0.0
4457,Uganda,2020-03-03,0,0.0
4458,Uganda,2020-03-04,0,0.0
4459,Uganda,2020-03-05,0,0.0
4460,Uganda,2020-03-06,0,0.0
4461,Uganda,2020-03-07,0,0.0
4462,Uganda,2020-03-08,0,0.0
4463,Uganda,2020-03-09,0,0.0
4464,Uganda,2020-03-10,0,0.0
4465,Uganda,2020-03-11,0,0.0
4466,Uganda,2020-03-12,0,0.0
4467,Uganda,2020-03-13,0,0.0
4468,Uganda,2020-03-14,0,0.0
4469,Uganda,2020-03-15,0,0.0
4470,Uganda,2020-03-16,0,0.0
4471,Uganda,2020-03-17,0,0.0
4472,Uganda,2020-03-18,0,0.0
4473,Uganda,2020-03-19,0,0.0
4474,Uganda,2020-03-20,0,0.0
4475,Uganda,2020-03-21,1,1.0
4476,Uganda,2020-03-22,1,0.0
4477,Uganda,2020-03-23,9,8.0
4478,Uganda,2020-03-24,9,0.0
4479,Uganda,2020-03-25,14,5.0
4480,Uganda,2020-03-26,14,0.0
4481,Uganda,2020-03-27,23,9.0
4482,Ukraine,2020-03-01,0,0.0
4483,Ukraine,2020-03-02,0,0.0
4484,Ukraine,2020-03-03,1,1.0
4485,Ukraine,2020-03-04,1,0.0
4486,Ukraine,2020-03-05,1,0.0
4487,Ukraine,2020-03-06,1,0.0
4488,Ukraine,2020-03-07,1,0.0
4489,Ukraine,2020-03-08,1,0.0
4490,Ukraine,2020-03-09,1,0.0
4491,Ukraine,2020-03-10,1,0.0
4492,Ukraine,2020-03-11,1,0.0
4493,Ukraine,2020-03-12,1,0.0
4494,Ukraine,2020-03-13,3,2.0
4495,Ukraine,2020-03-14,3,0.0
4496,Ukraine,2020-03-15,3,0.0
4497,Ukraine,2020-03-16,7,4.0
4498,Ukraine,2020-03-17,14,7.0
4499,Ukraine,2020-03-18,14,0.0
4500,Ukraine,2020-03-19,16,2.0
4501,Ukraine,2020-03-20,29,13.0
4502,Ukraine,2020-03-21,47,18.0
4503,Ukraine,2020-03-22,73,26.0
4504,Ukraine,2020-03-23,73,0.0
4505,Ukraine,2020-03-24,97,24.0
4506,Ukraine,2020-03-25,145,48.0
4507,Ukraine,2020-03-26,196,51.0
4508,Ukraine,2020-03-27,310,114.0
4509,United Arab Emirates,2020-03-01,21,0.0
4510,United Arab Emirates,2020-03-02,21,0.0
4511,United Arab Emirates,2020-03-03,27,6.0
4512,United Arab Emirates,2020-03-04,27,0.0
4513,United Arab Emirates,2020-03-05,29,2.0
4514,United Arab Emirates,2020-03-06,29,0.0
